item,itemLabel,startDate,endDate
Q59535822,Victor Monteiro,2002-03-28,2002-10-07
Q28105143,Fernando Daqua,2002-10-07,2003-08-01
Q5574245,Óscar Sousa,2003-08-09,2008-06-22
Q42626636,Elsa Pinto,2008-06-22,2010-08-14
Q7296154,Raul Antonio Da Costa Cravid,2008-06-22,2010-08-14
Q59572738,Carlos Olímpio Stock,2010-08-14,2012-12-05
Q5574245,Óscar Sousa,2012-12-12,2014-11-24
Q59572738,Carlos Olímpio Stock,2014-11-25,2016-10-18
Q27986398,Arlindo Ramos,2014-11-25,2016-10-18
Q27986398,Arlindo Ramos,2016-10-18,2018-12-03
Q5574245,Óscar Sousa,2018-12-03,2021-08
Q57085436,Jorge Bom Jesus,2021-08,2022-02-02
Q106904935,Jorge Amado,2022-02-02,
